Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7574053,WHS4_100,COUNTRY,CUB,YEAR,AMR,Americas,,2003,,,,,,,,72,72.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7580143,WHS4_100,COUNTRY,COD,YEAR,AFR,Africa,,2018,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7580532,WHS4_100,COUNTRY,BOL,YEAR,AMR,Americas,,2016,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7580564,WHS4_100,COUNTRY,NGA,YEAR,AFR,Africa,,2017,,,,,,,,55,55.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7580579,WHS4_100,COUNTRY,DMA,YEAR,AMR,Americas,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7585377,WHS4_100,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2006,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7585424,WHS4_100,COUNTRY,URY,YEAR,AMR,Americas,,2015,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7587454,WHS4_100,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,60,60.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7588060,WHS4_100,COUNTRY,ISR,YEAR,EUR,Europe,,2009,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7590873,WHS4_100,COUNTRY,ARM,YEAR,EUR,Europe,,2003,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7594524,WHS4_100,COUNTRY,BEL,YEAR,EUR,Europe,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7598810,WHS4_100,COUNTRY,CYP,YEAR,EUR,Europe,,2003,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7599203,WHS4_100,COUNTRY,AGO,YEAR,AFR,Africa,,2005,,,,,,,,47,47.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7600065,WHS4_100,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,66,66.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7601349,WHS4_100,REGION,WPR,YEAR,,,,2014,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7604366,WHS4_100,REGION,EUR,YEAR,,,,2007,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7607485,WHS4_100,COUNTRY,BWA,YEAR,AFR,Africa,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7608059,WHS4_100,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7612604,WHS4_100,COUNTRY,COL,YEAR,AMR,Americas,,2005,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7613934,WHS4_100,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7621138,WHS4_100,REGION,EMR,YEAR,,,,2010,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7624506,WHS4_100,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2009,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7626852,WHS4_100,COUNTRY,IRL,YEAR,EUR,Europe,,2007,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7627771,WHS4_100,COUNTRY,DMA,YEAR,AMR,Americas,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7631115,WHS4_100,COUNTRY,CMR,YEAR,AFR,Africa,,2019,,,,,,,,67,67.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7639443,WHS4_100,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2006,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7640074,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7640998,WHS4_100,COUNTRY,DOM,YEAR,AMR,Americas,,2023,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7645041,WHS4_100,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2021,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7645445,WHS4_100,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2016,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7647860,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7651912,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7652342,WHS4_100,COUNTRY,ARM,YEAR,EUR,Europe,,2013,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7658543,WHS4_100,COUNTRY,BWA,YEAR,AFR,Africa,,2021,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7659947,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7660559,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7660718,WHS4_100,COUNTRY,AZE,YEAR,EUR,Europe,,2014,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7661228,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,2008,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7667733,WHS4_100,COUNTRY,SRB,YEAR,EUR,Europe,,2013,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7673413,WHS4_100,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2002,,,,,,,,54,54.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7678398,WHS4_100,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2023,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7678951,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2018,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7680518,WHS4_100,COUNTRY,ISR,YEAR,EUR,Europe,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7680849,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2017,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7699328,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,2008,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7701455,WHS4_100,COUNTRY,LUX,YEAR,EUR,Europe,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7705195,WHS4_100,COUNTRY,CHE,YEAR,EUR,Europe,,2001,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7707978,WHS4_100,COUNTRY,SUR,YEAR,AMR,Americas,,2021,,,,,,,,72,72.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7708146,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2001,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7713997,WHS4_100,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,68,68.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7714037,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7714469,WHS4_100,COUNTRY,ARG,YEAR,AMR,Americas,,2006,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7725121,WHS4_100,REGION,AMR,YEAR,,,,2008,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7725748,WHS4_100,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2010,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7733563,WHS4_100,COUNTRY,SWE,YEAR,EUR,Europe,,2017,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7741633,WHS4_100,COUNTRY,AND,YEAR,EUR,Europe,,2011,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7741645,WHS4_100,GLOBAL,GLOBAL,YEAR,,,,2023,,,,,,,,84,84.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7744807,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2007,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7744828,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,2014,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7745784,WHS4_100,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2015,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7754898,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2003,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7755305,WHS4_100,COUNTRY,COL,YEAR,AMR,Americas,,2003,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7760258,WHS4_100,COUNTRY,NGA,YEAR,AFR,Africa,,2008,,,,,,,,53,53.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7760289,WHS4_100,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7766426,WHS4_100,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7768022,WHS4_100,COUNTRY,SWE,YEAR,EUR,Europe,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7774731,WHS4_100,COUNTRY,UZB,YEAR,EUR,Europe,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7779922,WHS4_100,COUNTRY,SYC,YEAR,AFR,Africa,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7785538,WHS4_100,REGION,AFR,YEAR,,,,2010,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7788301,WHS4_100,COUNTRY,UKR,YEAR,EUR,Europe,,2009,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7788534,WHS4_100,COUNTRY,PRY,YEAR,AMR,Americas,,2015,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7795156,WHS4_100,COUNTRY,CYP,YEAR,EUR,Europe,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7795405,WHS4_100,COUNTRY,VCT,YEAR,AMR,Americas,,2013,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7798142,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7798758,WHS4_100,COUNTRY,BHS,YEAR,AMR,Americas,,2004,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7799118,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2008,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7799409,WHS4_100,COUNTRY,TON,YEAR,WPR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7799800,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2011,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7801164,WHS4_100,COUNTRY,SUR,YEAR,AMR,Americas,,2020,,,,,,,,51,51.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7806059,WHS4_100,COUNTRY,TON,YEAR,WPR,Western Pacific,,2016,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7806636,WHS4_100,COUNTRY,ITA,YEAR,EUR,Europe,,2001,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7807106,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2015,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7807685,WHS4_100,COUNTRY,CUB,YEAR,AMR,Americas,,2006,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7808473,WHS4_100,COUNTRY,UKR,YEAR,EUR,Europe,,2010,,,,,,,,52,52.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7813915,WHS4_100,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2001,,,,,,,,60,60.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7814231,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2020,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7824956,WHS4_100,COUNTRY,HUN,YEAR,EUR,Europe,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7826297,WHS4_100,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2012,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7828219,WHS4_100,COUNTRY,RUS,YEAR,EUR,Europe,,2000,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7832994,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,2014,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7834301,WHS4_100,COUNTRY,VEN,YEAR,AMR,Americas,,2018,,,,,,,,60,60.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7839111,WHS4_100,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7840503,WHS4_100,COUNTRY,ETH,YEAR,AFR,Africa,,2008,,,,,,,,54,54.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7845567,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2015,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7845912,WHS4_100,COUNTRY,SVN,YEAR,EUR,Europe,,2012,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7846319,WHS4_100,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2008,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7854019,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2006,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7855235,WHS4_100,COUNTRY,NGA,YEAR,AFR,Africa,,2004,,,,,,,,33,33.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7865026,WHS4_100,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2018,,,,,,,,35,35.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7865922,WHS4_100,COUNTRY,COD,YEAR,AFR,Africa,,2010,,,,,,,,60,60.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7874099,WHS4_100,COUNTRY,BDI,YEAR,AFR,Africa,,2009,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7874913,WHS4_100,COUNTRY,VEN,YEAR,AMR,Americas,,2012,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7878575,WHS4_100,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7880015,WHS4_100,COUNTRY,COL,YEAR,AMR,Americas,,2007,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7880065,WHS4_100,COUNTRY,ECU,YEAR,AMR,Americas,,2000,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7884980,WHS4_100,COUNTRY,COL,YEAR,AMR,Americas,,2021,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7886040,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7886301,WHS4_100,COUNTRY,MHL,YEAR,WPR,Western Pacific,,2014,,,,,,,,78,78.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7892816,WHS4_100,COUNTRY,LSO,YEAR,AFR,Africa,,2021,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7893137,WHS4_100,COUNTRY,ATG,YEAR,AMR,Americas,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7894653,WHS4_100,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7894844,WHS4_100,REGION,AMR,YEAR,,,,2009,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7895050,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,2009,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7900649,WHS4_100,COUNTRY,LBR,YEAR,AFR,Africa,,2006,,,,,,,,60,60.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7901668,WHS4_100,COUNTRY,BEL,YEAR,EUR,Europe,,2022,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7905152,WHS4_100,COUNTRY,MDA,YEAR,EUR,Europe,,2013,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7911983,WHS4_100,COUNTRY,POL,YEAR,EUR,Europe,,2016,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7919129,WHS4_100,COUNTRY,IRL,YEAR,EUR,Europe,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7919281,WHS4_100,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2003,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7920278,WHS4_100,COUNTRY,COL,YEAR,AMR,Americas,,2013,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7924861,WHS4_100,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,63,63.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7928150,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2012,,,,,,,,78,78.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7931706,WHS4_100,COUNTRY,GMB,YEAR,AFR,Africa,,2003,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
